,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,status_count,follower_count,following_count,num_days,account_creation_date,account_language,statuses_per_day,followers_per_day,following_per_day,desc_len_terms,desc_len_chars,num_list_items,num_hashtags,url_count,has_location,last_tweet_date,class_value
124822,3236872257.0,Miss English,missenglish2015,"England, United Kingdom","KS, SPaG, SATS, GCSE, A level, UK Citizenship Test, IELTS, ESOL, Skills for Life, TOEFL, preparation. English & Spanish lessons, conversation by Skype/class.",4623,2601,1409,1230,2015-05-05T21:00:33.000Z,en,3.758536585,2.1146341459999998,1.145528455,21,157,3,0,0,1,2018-09-16T21:16:53.000Z,good
153392,1.04208e+18,SugercubeKitty,SugercubeK,,Bad at drawing and good at sleeping.,10,0,12,2,2018-09-18T15:53:59.000Z,en,5.0,0.0,6.0,7,36,2,0,0,0,2018-09-21T01:16:20.000Z,good
164625,8.95808e+17,Kristy Lynn,MrsLovett105,,Don't you wanna rev up your Harley?,458,20,64,407,2017-08-11T00:45:30.000Z,en,1.125307125,0.049140049000000005,0.157248157,8,35,1,0,0,0,2018-09-22T02:02:14.000Z,good
203344,3338259372.0,ㅁㅇ,miiy___tag,,❤︎ ᴋɪᴍ ︎sᴇᴏᴋᴊɪɴ ❤︎,4570,11,253,1126,2015-08-25T14:44:26.000Z,ja,4.058614565,0.009769094,0.224689165,1,18,1,0,0,0,2018-09-24T16:54:47.000Z,good
219681,619328351.0,la,Kenja__,"Jacksonville, FL",Aquarius. BLACKLIVESMATTER,48449,4200,3597,2058,2012-06-26T18:53:22.000Z,en,23.54178814,2.040816327,1.7478134109999999,2,26,2,0,0,1,2018-02-14T06:55:37.000Z,good
144603,9.43456e+17,Just_a_Carpet,just_a_carpet,Россия,...,55,5,29,273,2017-12-20T12:18:26.000Z,ru,0.201465201,0.018315018,0.106227106,0,3,4,0,0,1,2018-09-20T03:47:58.000Z,good
183025,7.84579e+17,민,chimkkung,,얼쑤 좋다!,28787,196,269,715,2016-10-08T02:19:31.000Z,en,40.26153846,0.274125874,0.376223776,2,6,1,0,0,0,2018-09-24T01:27:06.000Z,good
36669,801236168.0,Lucy Hose ⭐️,LucyHose,"Sydney, New South Wales","#comms & #marketing bod. Love all things #healthcare #NHS & #digital Try to make a difference | mum, multitasker, cyclist & jogger | work @eHealthNSW | my views",6132,1282,2602,2200,2012-09-03T21:17:20.000Z,en,2.787272727,0.5827272729999999,1.182727273,22,160,2,5,0,1,2018-09-13T20:23:03.000Z,good
147745,1371133386.0,CASTOR FAVELO,CASTORFAVELO,APURE-VENEZUELA+PTO PAEZ,GANADERO EXPROPIADO POR EL REGIMEN DE HUGO CHAVEZ. SOY DEMOCRATA Y AMANTE DE LA LIBERTAD,223331,54969,36965,1977,2013-04-22T03:21:27.000Z,en,112.9645928,27.80424886,18.6975215,15,88,2,0,0,1,2018-09-20T13:07:16.000Z,good
206166,9.86928e+17,MINZAINA,iamzainatavas,,"@bts_twt
@imdanielpadilla",246,45,58,158,2018-04-19T11:22:21.000Z,en,1.556962025,0.28481012699999997,0.367088608,1,25,1,0,0,0,2018-09-24T22:29:53.000Z,good
171137,323920783.0,David Forrest,NewsForrest,"Austin, TX","An editor at @Statesman. News junkie, avid reader, film buff, history enthusiast, fan of the great outdoors and bit of a science/tech nerd. Retweets ≠ approval.",13090,249,116,2646,2011-06-25T17:24:58.000Z,en,4.947089947,0.09410430800000001,0.043839758,24,160,4,0,0,1,2018-09-22T22:52:00.000Z,good
53333,8.22264e+17,samantha webb,Samanth06653948,United States,"my kik:disagreeablesammy
snapchat :Samantha.jwebb
http://musical.ly:samanthawebb5648
wattpad:samanthawebb4
Insta:samanthawebb5641",640,267,631,594,2017-01-20T02:06:38.000Z,en,1.077441077,0.449494949,1.0622895620000001,7,129,9,0,1,1,2018-09-07T00:05:13.000Z,good
221559,331308669.0,Tomcat,tomcatproduces,"Tampa, Fl","Associate Producer | When news breaks I fix it | View the world through a sarcastic wit, while taking it one facepalm at a time | lover of bourbon & craft beer",51879,786,347,2413,2011-07-07T23:58:53.000Z,en,21.49979279,0.325735599,0.143804393,28,159,1,0,0,1,2018-02-14T15:05:09.000Z,good
205814,227827584.0,Greg Kielec,gkielec,Canada,"Former reporter, daily wire editor in transition. Seeker of truth and justice at home and abroad. Non-partisan political junkie.",119486,1667,1857,2837,2010-12-17T22:55:58.000Z,en,42.11702503,0.587592527,0.654564681,18,128,4,0,0,1,2018-09-24T21:40:04.000Z,good
43943,7.92997e+17,शिवम् हिंदुस्तानी🇮🇳,IshwarKhodani,भारत का हृदय स्थल ,"सरल रहे ,मस्त रहे ,अस्तव्यस्त न रहे,राष्ट्र सर्वप्रथम,#RSS#मोदी समर्थक ,🇮🇳जय हिंद🇮🇳followed by @piyushGoyaloffc
100%#fb केवल राष्ट्र वादियों को",33660,1187,1122,673,2016-10-31T07:50:27.000Z,en,50.01485884,1.763744428,1.667161961,6,143,1,2,0,1,2018-09-05T07:15:57.000Z,good
139055,8.19907e+17,Light,The_Light_Sword,"Oriental, Morocco",idk,73,45,35,614,2017-01-13T14:00:35.000Z,en,0.11889250800000001,0.073289902,0.057003257,1,3,1,0,0,1,2018-09-19T18:59:36.000Z,good
43839,1.02354e+18,edmo@unfollowtheorangeman,edmounfollowth1,,Average moe seeking to end unkindness in politics and life.,104,2,12,44,2018-07-29T12:11:20.000Z,en,2.363636364,0.045454545,0.272727273,10,59,2,0,0,0,2018-09-12T10:17:49.000Z,good
116323,63635276.0,lexie pierre,LexiePierre23,T & T,Trinidadian-American  🇹🇹🇺🇸                Political science major with a concentration in world affairs and a minor in sociology #UTampa,18520,244,2102,3325,2009-08-07T04:15:28.000Z,en,5.569924812000001,0.073383459,0.632180451,15,136,1,1,0,1,2018-09-14T16:13:50.000Z,good
78691,108745634.0,Drew Dalziel,VirgoDalziel,London,Poet/Singer/Songwriter/Makeup Artist,12498,454,603,3148,2010-01-26T23:03:15.000Z,en,3.9701397710000004,0.144218551,0.191550191,1,36,1,0,0,1,2018-09-10T22:20:13.000Z,good
170975,1.01272e+18,something cool,matheuz1210,"Pelotas, Brasil",I like to retweet things | Backup Account : @matheuz1311 | I like bananas,3153,145,1254,85,2018-06-29T15:49:06.000Z,en,37.09411765,1.705882353,14.75294118,10,73,2,0,0,1,2018-09-22T22:03:17.000Z,good
57254,1.03733e+18,Mojux,Mojux4,Idk,:3 normal gamer xD,3,4,19,4,2018-09-05T13:08:59.000Z,en,0.75,1.0,4.75,3,18,2,0,0,1,2018-09-09T20:41:55.000Z,good
195619,9.19212e+17,liesje💕 banana fish,idolSLAPS,on top of the charts hoe,"fuck jimin and his band, stan TWICE instead! proud bisexual🏳️‍🌈",22576,164,168,344,2017-10-14T14:42:57.000Z,nl,65.62790698,0.476744186,0.48837209299999995,9,63,1,0,0,1,2018-09-24T09:53:37.000Z,good
20773,8.96419E+17,Aaron Langmaid,LangmaidAaron,"Budleigh Salterton, England",Amazing,17,4,100,385,2017-08-12T17:13:49.000Z,en,0.04415584400000001,0.01038961,0.25974026,1,7,1,0,0,1,2018-09-01T20:47:12.000Z,good
128231,3043371.0,John Lynn,techguy,"Henderson, NV","Blogger, Entrepreneur, Conference Organizer, Keynote Speaker. See also @healthcarescene @HealthITExpo #HITsm #HITMC #hcldr #HIMSS18 etc etc etc.",37052,16293,9637,4188,2007-03-31T06:34:56.000Z,en,8.847182426,3.8904011460000003,2.301098376,16,144,3,3,0,1,2018-09-17T15:49:03.000Z,good
137196,1298802504.0,SeemaRaja 🚩,SakthiGmai,Tirupur,Accountant,31957,2155,41,2004,2013-03-25T10:33:40.000Z,en,15.94660679,1.075349301,0.020459082,1,10,1,0,0,1,2018-09-19T15:44:49.000Z,good
206187,3431761393.0,Ana; 정국,btsmyangxls,"stannendo a mis idolos, sorry.","bangtan, suju, astro, stray kids, pentagon primero, después el resto del mundo. tengo más ídolos que metas en mi vida, chao. ❀",53453,2591,4031,1117,2015-09-03T01:25:11.000Z,es,47.85407341,2.319606088,3.6087735,21,126,3,0,0,1,2018-09-24T22:33:34.000Z,good
170458,1.01713e+18,Sun N Moon,yaprak_kuru,Yoltaşı Hanı,"Okur, yazar, çizer, dinler, izler, stalk eder falan",207,16,43,73,2018-07-11T19:22:06.000Z,tr,2.835616438,0.219178082,0.589041096,8,51,1,0,0,1,2018-09-22T19:50:10.000Z,good
136148,1.01551e+18,Warren Cocker,CockerWarren,Staffordshire,RNLD and phlebotomist // Support adults with Learning Disabilities access health screening interventions //  key.phlebotomy@gmail.com,50,19,34,74,2018-07-07T08:32:34.000Z,en,0.6756756759999999,0.256756757,0.45945945899999996,12,133,3,0,0,1,2018-09-19T09:24:16.000Z,good
76931,130576071.0,dr.dilip j raichura,dilipraichura,MUMBAI INDIA,"PRACTICING GENERAL SURGEON & GYNECOLOGIST. I PRAY, I TREAT, GOD CURES. MAY GOD BLESS ALL.🙏 I write what I think; what you understand is your problem.",9822,367,408,3078,2010-04-07T18:05:40.000Z,en,3.1910331380000003,0.119233268,0.132553606,24,149,6,0,0,1,2018-09-10T18:23:40.000Z,good
162400,1537329830.0,Loading...Swagveex! 🌐,Swagveex,,"17 | Level 100 Pun teller,Tech nerd/Coder/Game Dev and a total anime weebs I love anime shortcut @toastercreator",8041,329,1518,1918,2013-06-21T20:54:24.000Z,en,4.192387903999999,0.171532847,0.7914494259999999,15,112,1,0,0,0,2018-09-21T22:20:42.000Z,good
214296,8.32873e+17,ゆ🦁🍠,YYUi13846108,,01line(16) テテジミ フォロバ🙆‍♀️,669,50,158,585,2017-02-18T08:44:11.000Z,ja,1.143589744,0.085470085,0.27008547,1,24,1,0,0,0,2018-09-26T15:03:56.000Z,good
173775,9.01551e+17,EuropeanMvt Aberdeen,euromoveAberdn,"Aberdeen, Scotland, Europe🇪🇺","Campaigning for Aberdeen's future in Europe. We're stronger, safer and more powerful together. #FBPE",17188,2966,5003,392,2017-08-26T21:03:32.000Z,en,43.84693878,7.5663265310000005,12.7627551,14,100,3,1,0,1,2018-09-23T12:53:13.000Z,good
188978,9.03277e+17,🥀  95RY테테  🕊,BTS_V_1013,,@BTS_twt ARMY:03line,4782,268,597,388,2017-08-31T15:22:21.000Z,ja,12.32474227,0.6907216490000001,1.538659794,0,20,2,0,0,0,2018-09-24T04:11:51.000Z,good
136394,215790591.0,NCMJ,NCMedJ,"Morrisville, NC","A journal of policy analysis and original research on health-related topics relevant to North Carolina and beyond, published by the @NCIOM and @DukeEndowment.",1139,529,241,2865,2010-11-14T22:42:43.000Z,en,0.397556719,0.184642234,0.084118674,22,158,2,0,0,1,2018-09-19T11:16:20.000Z,good
53861,8.83097e+17,Kacie is lo:st !||-//💜🌊,KACIEGIRAFFEEE,"Nebraska, USA",Just a Hogwarts girl living in a muggle world ~ Love is not a choice!❤️💛💚💙💜~ Saw P!ATD live 03/15/17 and 02/01/19!,5220,216,532,427,2017-07-06T22:53:55.000Z,en,12.22482436,0.505854801,1.245901639,19,114,1,0,0,1,2018-09-07T00:22:12.000Z,good
214222,618107633.0,Grk.,jiyahkelly,"M/cr, GBR",Multiple counts of digniticide. I'm a he.,136960,1197,1978,2284,2012-06-25T13:49:33.000Z,en,59.96497373,0.52408056,0.866024518,7,41,3,0,0,1,2018-09-26T14:38:18.000Z,good
169585,907519784.0,Homestead Bloggers,HomesteadBlogs,,We are a group of active and engaged homestead bloggers representing many levels of healthy and intentional living.,19036,4768,174,2156,2012-10-27T06:39:27.000Z,en,8.829313544,2.2115027830000002,0.08070500900000001,18,115,2,0,0,0,2018-09-22T17:01:10.000Z,good
23248,216813878,mellikatti,mellikatti,Finland,sweet and salty. freaky and geeky. memes and feels. a hufflepuff,1164,43,163,2866,2010-11-17T20:02:25.000Z,en,0.40614096299999997,0.015003488999999998,0.056873692,11,64,4,0,0,1,2018-09-23T19:10:39.000Z,good
66564,16449586.0,Stephen O'Flaherty,stevefla,Cork ,"Dad, AP Student, Bsc Paramedic Studies. Interested in Cardiac Arrest Care, POCUS, human factors and staff engagement. all views are my own. R/T =/= Endorsement",7998,1179,1989,3649,2008-09-25T11:47:56.000Z,en,2.191833379,0.32310222,0.545080844,23,159,4,0,0,1,2018-09-22T19:40:09.000Z,good
99316,2173007779.0,𝓕𝓻𝓲𝓭𝓪 𝓡𝓪𝓶𝓸𝓼,friiramossss,"Carmen, Campeche",🇲🇽 👩🏻‍⚕𝐸𝑠𝑡𝑢𝑑𝑖𝑎𝑛𝑡𝑒 𝑑𝑒 𝑚𝑒𝑑𝑖𝑐𝑖𝑛𝑎⚕ 𝑈𝑛 𝑠𝑒𝑟 ℎ𝑢𝑚𝑎𝑛𝑜 𝑓𝑒𝑙𝑖𝑧 𝑝𝑜𝑟 𝑙𝑎 𝑣𝑖𝑑𝑎. 🐘 #𝑉𝐼𝑉𝐸,751,78,187,1774,2013-11-03T23:57:17.000Z,es,0.423337091,0.043968433,0.105411499,9,71,2,1,0,1,2018-09-13T15:00:02.000Z,good
49467,588229095.0,Kayleigh Quick,KayleighQuick,England,"ARU 2nd Year Student Nurse💉
Proud Mama Bear 💕",1193,91,88,2296,2012-05-23T09:22:04.000Z,en,0.519599303,0.039634146,0.038327526,6,45,1,0,0,1,2018-09-06T08:39:56.000Z,good
190087,231645561.0,KITTY ☆ ☀️💚,hanako_yii,,"The Last Man Standing, SJ. 💞 Beyond The Scene, BTS.",15050,54,285,2826,2010-12-29T02:53:39.000Z,en,5.325548478,0.01910828,0.100849257,9,51,3,0,0,0,2018-09-24T04:53:18.000Z,good
39448,142736908.0,info Pap!,infopap,Kenya,Information is King.,1055,640,424,3037,2010-05-11T16:36:17.000Z,en,0.347382285,0.210734277,0.139611459,3,20,2,0,0,1,2018-09-04T12:21:56.000Z,good
190063,3193300546.0,Nafiatun Nikmah,Nafia2n,Indonesia,🇮🇩 ARMY,910,29,113,1251,2015-04-22T03:31:47.000Z,id,0.7274180659999999,0.023181455,0.090327738,1,7,1,0,0,1,2018-09-24T04:52:37.000Z,good
212234,7.62703e+17,INFINUT,INFINUT_10S,,"Cofounder of iForge, inspired Halo forger and club tennis pro. Tennis by day Halo by night 🎾💪",861,157,229,778,2016-08-08T17:30:40.000Z,en,1.106683805,0.20179948600000003,0.294344473,16,93,2,0,0,0,2018-09-26T03:41:55.000Z,good
97614,768426236.0,Chillicothe Assembly,chilliag,"Chillicothe, Illinois","Spirit-led worship, children's programs and ministering to the needs of challenged individuals.",2124,18,37,2215,2012-08-19T23:28:27.000Z,en,0.9589164790000001,0.008126411,0.016704289,11,95,2,0,0,1,2018-09-13T13:32:36.000Z,good
107065,3236031299.0,Rettr0 {BALD},CaiFromMB,your a$$,"TGF,crazy shit, fuck the public view on mangos.",516,85,211,1227,2015-05-05T15:04:14.000Z,en,0.42053789700000005,0.069274654,0.17196414,9,47,2,0,0,1,2018-09-13T21:18:48.000Z,good
132716,1651247450.0,LICleanWaterPartners,LICleanH2O,"Long Island, NY",The Long Island Clean Water Partnership is fighting to improve the quality of drinking and surface water on Long Island. http://t.co/S40AIuvvy9,677,590,202,1868,2013-08-06T21:06:15.000Z,en,0.3624197,0.315845824,0.108137045,21,143,4,0,1,1,2018-09-18T16:18:07.000Z,good
147685,8.05928e+17,Jumpster,Jump_ster,no u,sip the tiddie milk yo,624,8,207,653,2016-12-06T00:13:04.000Z,en,0.9555895870000001,0.012251149,0.316998469,5,22,1,0,0,1,2018-09-20T13:01:18.000Z,good
87611,7.50257e+17,🌻,HVBYERS,on my bed,"just to clarify, i'm a 🅱irl",1961,122,908,799,2016-07-05T09:15:51.000Z,en,2.4543178969999997,0.152690864,1.136420526,5,27,1,0,0,1,2018-09-12T19:34:35.000Z,good
98523,115082863.0,High Phobia,TheHighPhobia,Germany,"Sunny, 21. Hi.",3864,118,286,3129,2010-02-17T15:15:37.000Z,de,1.234899329,0.037711729,0.09140300400000001,2,14,3,0,0,1,2018-09-13T14:12:13.000Z,good
44220,517880842.0,Chris Richmond,NHS_Chris,Yorkshire and The Humber,"Passionate about health and related matters,especially mental health,urgent care, AHPs and blurring boundaries. Now working with @nhsrightcare and loving it.",5335,666,803,2372,2012-03-07T19:43:09.000Z,en,2.24915683,0.280775717,0.338532884,22,157,3,0,0,1,2018-09-05T09:14:54.000Z,good
25294,2195975480,☁️вʟυє☁️,ariana_1942,,"▸My talent is saying dumb shit on the daily ⠀ ⠀ ⠀ ⋆College freshman, i really like apple juice⋆ ⠀ ⠀⠀ ⇾ʝнσρє❤️❤️❤️",1394,68,338,1773,2013-11-15T13:16:51.000Z,en,0.786238015,0.038353074,0.19063733800000002,13,113,1,0,0,0,2018-09-23T15:26:23.000Z,good
93703,2867000868.0,Napalm-Nova,Muke_giggles,,Multi-Fandom. 18/AUS/Moon-obsessed. Cotton candy doused in magic is pretty good.,891,32,134,1423,2014-10-20T11:56:06.000Z,en,0.626141954,0.022487702000000002,0.09416725199999999,8,80,4,0,0,0,2018-09-13T09:31:34.000Z,good
173551,3238458023.0,vijay ruban,vijayruban46,"Madurai South, India",@dhanushkraja Veriyan 🔥||| @imVkholi  addicts 🏆||| #Madurai_Karan 😎 ||| #U1_Addicts🎶 |||| diehard dhanush fan ✌ |||| #Tamilan_da (Thanga_magan ),908,115,294,1236,2015-05-06T07:43:48.000Z,en,0.734627832,0.09304207099999999,0.237864078,7,144,1,0,0,1,2018-09-23T11:41:50.000Z,good
122096,2205124473.0,gricemar,GricemarM,Caracas,"Madre, esposa, Farmacéutico, con pHD en Farmacología. Profesora UCV.",598,93,511,1748,2013-12-02T21:19:07.000Z,es,0.342105263,0.053203661,0.292334096,9,68,3,0,0,1,2018-09-16T02:04:29.000Z,good
212081,47359542.0,रवि कांत,LegalKant,🇫🇷 🇩🇪,वकालत और तिजारत पर ज़्यादातर सियासत                                   Paris-Sorbonne  हिंदी | Français | Deutsche | English,198534,3887,2721,3389,2009-06-15T15:24:16.000Z,en,58.58188256,1.146946002,0.802891708,5,123,1,0,0,1,2018-09-26T02:30:54.000Z,good
118752,7.14327e+17,Austin Wright,nitsua160,"Pikeville, KY",Prince of Pettiness and Shogun of Shade. 🖤    Also into gaming.,749,198,708,900,2016-03-28T05:41:47.000Z,en,0.8322222220000001,0.22,0.786666667,10,63,3,0,0,1,2018-09-15T03:48:55.000Z,good
214413,1.03309e+18,MuffsWithMuffins,MuffsWith,,"If you ask me “what are you”, I’ll say that I am an Artist 🇵🇹",60,3,16,32,2018-08-24T20:25:48.000Z,en,1.875,0.09375,0.5,15,61,1,0,0,0,2018-09-26T15:43:12.000Z,good
93246,8.4792e+17,Catriona ahern,CatrionaAhern,Co clare,"Busy mum,likes running, walking. spending time with family avid Clare  hurling supporter",115,99,202,543,2017-03-31T21:15:44.000Z,en-gb,0.211786372,0.182320442,0.372007366,13,88,2,0,0,1,2018-09-26T12:57:12.000Z,good
60198,816266138.0,"Kate Sweetheart, this is Watergate⚖️",kate_hawkins776,United States,"Strength in unity. Save our Democracy! Anti CRAZYTOWN. Russian History Int’l Relations, Psychic Medium #PamFam #NeverTrump",212956,2367,2709,2193,2012-09-10T23:50:35.000Z,en,97.10715914,1.079343365,1.2352941179999999,17,122,3,2,0,1,2018-09-13T21:24:24.000Z,good
104195,9.04123e+17,Cosmic.Apotheosis,ValentinDyden,Atrás tuyo,#NAME?,1237,51,355,375,2017-09-02T23:23:50.000Z,es,3.298666667,0.136,0.946666667,7,77,3,0,0,1,2018-09-13T19:15:10.000Z,good
143433,376630015.0,"Leah, probably?",LeahTimmermans,"Winnipeg, MB, Canada",24 | she/her | Making good hats look bad since '93.,501,22,104,2556,2011-09-20T06:58:06.000Z,en,0.19600939,0.008607199,0.040688576000000004,6,51,2,0,0,1,2018-09-20T01:58:07.000Z,good
121571,1.04086e+18,"Dan Danielson, phd",danny61a,,A dad who votes.,131,10,230,1,2018-09-15T07:04:26.000Z,en,131.0,10.0,230.0,4,16,2,0,0,0,2018-09-15T21:22:50.000Z,good
199253,502115262.0,diana 💜 // can i help you?,freakingdiana,"Round Rock, TX","hey I'm diana and I'm a nurse, kpop fan, formula one follower and general life enthusiast. sometimes I say stupid things sorry. ✨🌝",4640,80,189,2403,2012-02-24T20:37:52.000Z,en,1.930919684,0.033291719,0.078651685,22,130,3,0,0,1,2018-09-24T12:58:10.000Z,good
111215,2787535621.0,Ankit Mishra,toankitmishra,"Bengaluru, India",Programmer | Foodie | Air Force Brat l Tech Book's l Love Helicopter's.,720,66,86,1471,2014-09-03T08:12:21.000Z,en,0.48946295,0.044867437,0.05846363,11,71,2,0,0,1,2018-09-14T02:47:12.000Z,good
33483,9.34591e+17,Zachky - TheseAngryGroceries,Memzzieeeboii,The Milky Way,"I really dont know why my twitter tag is what it is, I was bored when I made it and couldn't think of anything better",422,13,285,297,2017-11-26T01:14:22.000Z,en,1.4208754209999999,0.043771044,0.95959596,25,117,1,0,0,1,2018-09-19T22:03:17.000Z,good
57325,1942342824.0,∆izofella06∆,izofella06,"Leavittsburg, OH","heyo. im izo. i doodle and stuff and thangs. check out @JTMusicTeam, @markiplier, & @ElizavetaSR. they're cool. i sold my soul to Crowley for Fortnite skins",4704,334,115,1811,2013-10-07T00:09:55.000Z,en,2.597459967,0.184428493,0.063500828,25,156,6,0,0,1,2018-09-22T04:57:05.000Z,good
119308,129227655.0,Glenn Espeleta,GlennEspeleta,"Quezon City, Philippines","Graphic Aficionado / Loving father, dedicated husband, God dependent.",1904,100,542,3086,2010-04-03T15:54:38.000Z,en,0.616979909,0.032404407,0.17563188600000001,8,69,2,0,0,1,2018-09-15T07:59:39.000Z,good
45935,460349772.0,🇭🇳🇸🇻❤️🇵🇷,LaMorenita213,"Tampa, FL","Priorities in life: God,Family,Friends and Honesty.
💙👑👊🏾
Made in Los Angeles 🌴🌆😎

 Kinda of classy~Kinda of hood",2980,334,333,2429,2012-01-10T17:23:17.000Z,en,1.226842322,0.137505146,0.137093454,16,112,3,0,0,1,2018-09-05T16:43:43.000Z,good
127262,1.04133e+18,🕯ᴷʸᵃʳᵒʳᵘ🕯,smokewithsnoopy,𝙵𝚕𝚘𝚛𝚒𝚍𝚊☀️🌴🐬🐊,"”If I die today and it's Hell I should pay, tell the Lord Mikey said, ‘Fuck, it was fun!’"" ~ @KillerMike 📖🦋 “Son of a little bunny bitch!” ~ @jack_septic_eye",6,0,11,1,2018-09-16T14:34:36.000Z,en,6.0,0.0,11.0,26,157,1,0,0,1,2018-09-17T10:43:38.000Z,good
214909,89045087.0,Ashley,oheyyashley,"Wilmy, MA",Springboob Squirepin stole my idea.,23010,251,330,3241,2009-11-10T22:53:17.000Z,en,7.099660599,0.077445233,0.10182042599999999,5,35,2,0,0,1,2018-09-26T18:13:45.000Z,good
166412,296535665.0,Tana,TanaModeski,"Fort Myers, Florida","Gamer, Rock n' Roller, and Couch Potato http://Instagram.com/tana91802              http://twitch.tv/tana1",394,22,229,2691,2011-05-10T23:23:24.000Z,en,0.146413973,0.008175399,0.08509847599999999,9,106,5,0,2,1,2018-09-22T06:43:26.000Z,good
103227,2814934556.0,IssaMedicalCentre,IssaMedical,"73 St Gregory Rd, Deepdale",Please be aware we are unable to answer any comments or complaints on here. Please contact the surgery directly.,340,120,141,1457,2014-09-17T13:24:23.000Z,en,0.233356211,0.082361016,0.09677419400000001,19,112,3,0,0,1,2018-09-13T18:40:40.000Z,good
109492,549578946.0,OMStoppable.,Omar__Atif,"Jurief W., Sudan/Bay Area, USA",A soul somewhat free... I'm just a regular fellow with dreams a little out of my reach. #CaliforniaBorn #UofK #135 #Finalist #EverydayGrind #INTJ.,31341,1520,881,2348,2012-04-09T19:47:06.000Z,en,13.34795571,0.647359455,0.375212947,22,146,6,5,0,1,2018-09-13T23:58:59.000Z,good
67912,120675100.0,Dr.MaríaJ.DíazCandamio,Vilavaite,"A Coruña, Galicia, Spain","Scanning #Medicine and life with a #radiologist gaze
#Health #Radiology potpourri
mostly RTs
#RadXX #Imaging #MSKRad #MedTwitter
@Perbess en #español",65617,20053,19442,3108,2010-03-07T05:40:47.000Z,es,21.11229086,6.452059202,6.255469755,20,149,1,9,0,1,2018-09-09T17:55:55.000Z,good
46680,8.45739e+17,Vaughn Andrews,VaughnAndrews6,"Florida, USA",Games Gaming MLB WWE,68,4,84,528,2017-03-25T20:48:53.000Z,en,0.128787879,0.007575758,0.159090909,4,20,1,0,0,1,2018-09-05T20:02:06.000Z,good
216909,465678773.0,mads✨,mmaaadddssss,"Fallsburg, NY",Chels❤️ // my guardian angel 7.18.16,26884,1000,566,2221,2012-01-16T16:33:21.000Z,en,12.10445745,0.450247636,0.254840162,3,36,3,0,0,1,2018-02-14T19:24:37.000Z,good
88048,4167333972.0,mharie,mharie28699053,"Dasmarinas,cavite","An avid fan of Alden& now an avid follower of Aldub/Maichard since day 1 of july 16,2015.And up to this day & to whatever happen..
i will love Maichard forever",76456,481,3432,1039,2015-11-08T10:58:41.000Z,en,73.58614052,0.46294514,3.3031761310000003,25,159,4,0,0,1,2018-09-12T21:08:35.000Z,good
50341,4893917103.0,Bernana,BernanaC1,,"Working on my last year as an undergrad kinesiology student. Enjoys YouTube, music, anime. Loves animals (especially my hamster son Max). 22/F",1204,24,135,946,2016-02-10T03:50:19.000Z,en,1.2727272729999999,0.025369978999999997,0.14270613099999999,21,142,4,0,0,0,2018-09-13T23:47:36.000Z,good
160161,106476396.0,Rosa Burgos,rosilla23,Venezuela 🇻🇪🙏💪,#Periodista venezolana 🇻🇪/ Journalist/ Freelance/ Dios es grande.,67146,1194,3321,3167,2010-01-19T17:50:29.000Z,es,21.20176823,0.377012946,1.04862646,5,65,2,1,0,1,2018-09-21T18:17:55.000Z,good
162701,23629623.0,Bob Borress,jazzdrums618,"40.713135,-73.818721",Drummer,378,22,48,3482,2009-03-10T18:34:43.000Z,en,0.10855830000000001,0.0063182080000000005,0.013785181,1,7,1,0,0,1,2018-09-21T22:58:35.000Z,good
189334,4039991233.0,누,wjddns0611,130613~ing,"@BTS_twt - 더 이상 슬프지 않고 아프지 않습니다. 당당하고 자랑스럽습니다. ʀᴍ ʀᴍ ʀᴍ ʀᴍ ʀᴍ             
          ((언괄=블락))",15436,124,286,1062,2015-10-27T22:21:34.000Z,ko,14.53483992,0.11676082900000001,0.269303202,13,94,3,0,0,1,2018-09-24T04:25:22.000Z,good
205977,9.56376e+17,Dalen Percival,PercivalDalen,"Bakersfield, CA","Single , Hardworking and Creative , Simple and very Jovial , I hate being taken for Granted !!🤝",2426,36,57,242,2018-01-25T04:00:05.000Z,en,10.02479339,0.148760331,0.23553719,14,95,1,0,0,1,2018-09-24T22:02:03.000Z,good
114178,9.73e+17,Comisión Nacional Residentes Bioquímicos (Arg),co_re_bio,Ciudad Autónoma de Buenos Aire,Comisión Nacional Residentes Bioquímicos,77,47,72,186,2018-03-12T00:59:29.000Z,es,0.413978495,0.252688172,0.387096774,4,40,1,0,0,1,2018-09-14T10:21:06.000Z,good
169349,702775700.0,ɥɐɹıɯɐ🖤,amirahmkup,,Do you wanna know?,19178,618,163,2257,2012-07-18T10:06:42.000Z,en,8.497120071,0.273814798,0.072219761,5,18,1,0,0,0,2018-09-22T16:18:44.000Z,good
102757,708176925.0,Danielle Morris,D_AJMorris,"Exeter, England",Communications officer for the NHS. Former house-girlfriend & award-winning journalist/online editor at @CountyGazette,4107,1343,1000,1805,2013-10-10T19:20:26.000Z,en,2.27534626,0.744044321,0.55401662,9,118,2,0,0,1,2018-09-20T13:48:56.000Z,good
184027,8.10694e+17,Mille 結; idol,uttkimchi,Love yourself,❝ taehyung(n.) an angel in our world; a treasure sent to eath to convey joy and peace for all ❞🐯,9972,2260,1950,643,2016-12-19T03:52:21.000Z,pt,15.50855365,3.514774495,3.032659409,18,96,3,0,0,1,2018-09-24T01:46:03.000Z,good
